ID,hasAnyApp,hasAndroidApp,hasIosApp
55713,TRUE,TRUE,FALSE
55714,FALSE,FALSE,FALSE
55715,FALSE,FALSE,FALSE
55716,FALSE,FALSE,FALSE
55719,FALSE,FALSE,FALSE
55728,FALSE,FALSE,FALSE
55732,FALSE,FALSE,FALSE
55733,FALSE,FALSE,FALSE
55734,TRUE,TRUE,FALSE
55738,FALSE,FALSE,FALSE
55741,TRUE,FALSE,TRUE
55743,TRUE,FALSE,TRUE
55744,FALSE,FALSE,FALSE
55745,FALSE,FALSE,FALSE
55747,TRUE,TRUE,FALSE
55750,FALSE,FALSE,FALSE
55753,FALSE,FALSE,FALSE
55762,FALSE,FALSE,FALSE
55765,FALSE,FALSE,FALSE
55766,FALSE,FALSE,FALSE
55784,FALSE,FALSE,FALSE
55790,FALSE,FALSE,FALSE
55792,FALSE,FALSE,FALSE
55795,TRUE,FALSE,TRUE
55796,FALSE,FALSE,FALSE
55799,FALSE,FALSE,FALSE
55803,FALSE,FALSE,FALSE
55815,FALSE,FALSE,FALSE
55819,FALSE,FALSE,FALSE
55820,FALSE,FALSE,FALSE
55825,TRUE,TRUE,FALSE
55829,FALSE,FALSE,FALSE
55832,FALSE,FALSE,FALSE
55833,TRUE,FALSE,TRUE
55835,TRUE,FALSE,TRUE
55836,FALSE,FALSE,FALSE
55842,FALSE,FALSE,FALSE
55843,TRUE,FALSE,TRUE
55846,FALSE,FALSE,FALSE
55848,FALSE,FALSE,FALSE
55849,FALSE,FALSE,FALSE
55852,FALSE,FALSE,FALSE
55859,FALSE,FALSE,FALSE
55860,TRUE,FALSE,TRUE
55862,FALSE,FALSE,FALSE
55865,FALSE,FALSE,FALSE
55871,FALSE,FALSE,FALSE
55882,FALSE,FALSE,FALSE
55887,FALSE,FALSE,FALSE
55892,FALSE,FALSE,FALSE
55895,FALSE,FALSE,FALSE
55900,FALSE,FALSE,FALSE
55903,FALSE,FALSE,FALSE
55904,FALSE,FALSE,FALSE
55905,FALSE,FALSE,FALSE
55908,TRUE,FALSE,TRUE
55910,FALSE,FALSE,FALSE
55913,FALSE,FALSE,FALSE
55918,FALSE,FALSE,FALSE
55919,FALSE,FALSE,FALSE
55922,FALSE,FALSE,FALSE
55925,FALSE,FALSE,FALSE
55930,TRUE,FALSE,TRUE
55933,TRUE,FALSE,TRUE
55934,FALSE,FALSE,FALSE
55935,FALSE,FALSE,FALSE
55937,TRUE,TRUE,FALSE
55939,FALSE,FALSE,FALSE
55941,FALSE,FALSE,FALSE
55947,TRUE,FALSE,TRUE
55950,FALSE,FALSE,FALSE
55953,FALSE,FALSE,FALSE
55955,FALSE,FALSE,FALSE
55956,TRUE,FALSE,TRUE
55957,TRUE,TRUE,FALSE
55961,TRUE,FALSE,TRUE
55965,FALSE,FALSE,FALSE
55967,FALSE,FALSE,FALSE
55969,FALSE,FALSE,FALSE
55973,TRUE,FALSE,TRUE
55977,FALSE,FALSE,FALSE
55979,TRUE,FALSE,TRUE
55983,TRUE,FALSE,TRUE
55984,TRUE,FALSE,TRUE
55986,FALSE,FALSE,FALSE
55988,TRUE,TRUE,FALSE
56000,FALSE,FALSE,FALSE
56001,TRUE,TRUE,FALSE
56006,FALSE,FALSE,FALSE
56012,TRUE,FALSE,TRUE
56018,FALSE,FALSE,FALSE
56019,FALSE,FALSE,FALSE
56022,TRUE,FALSE,TRUE
56029,FALSE,FALSE,FALSE
56031,FALSE,FALSE,FALSE
56032,FALSE,FALSE,FALSE
56033,FALSE,FALSE,FALSE
56034,TRUE,FALSE,TRUE
56038,TRUE,FALSE,TRUE
56039,FALSE,FALSE,FALSE
56042,FALSE,FALSE,FALSE
56048,FALSE,FALSE,FALSE
56051,FALSE,FALSE,FALSE
56052,FALSE,FALSE,FALSE
56056,FALSE,FALSE,FALSE
56057,TRUE,FALSE,TRUE
56058,TRUE,FALSE,TRUE
56063,FALSE,FALSE,FALSE
56064,TRUE,FALSE,TRUE
56065,FALSE,FALSE,FALSE
56072,FALSE,FALSE,FALSE
56077,FALSE,FALSE,FALSE
56087,FALSE,FALSE,FALSE
56089,TRUE,FALSE,TRUE
56095,TRUE,FALSE,TRUE
56097,FALSE,FALSE,FALSE
56099,TRUE,TRUE,FALSE
56103,FALSE,FALSE,FALSE
56105,FALSE,FALSE,FALSE
56114,FALSE,FALSE,FALSE
56115,TRUE,FALSE,TRUE
56118,FALSE,FALSE,FALSE
56123,FALSE,FALSE,FALSE
56127,TRUE,TRUE,FALSE
56135,FALSE,FALSE,FALSE
56148,FALSE,FALSE,FALSE
56155,TRUE,TRUE,FALSE
56156,FALSE,FALSE,FALSE
56159,FALSE,FALSE,FALSE
56160,FALSE,FALSE,FALSE
56164,FALSE,FALSE,FALSE
56167,FALSE,FALSE,FALSE
56174,FALSE,FALSE,FALSE
56175,FALSE,FALSE,FALSE
56184,FALSE,FALSE,FALSE
56187,FALSE,FALSE,FALSE
56190,FALSE,FALSE,FALSE
56192,TRUE,FALSE,TRUE
56193,FALSE,FALSE,FALSE
56195,TRUE,FALSE,TRUE
56201,TRUE,TRUE,FALSE
56206,FALSE,FALSE,FALSE
56207,FALSE,FALSE,FALSE
56212,FALSE,FALSE,FALSE
56218,FALSE,FALSE,FALSE
56220,FALSE,FALSE,FALSE
56222,FALSE,FALSE,FALSE
56223,TRUE,TRUE,FALSE
56231,FALSE,FALSE,FALSE
56239,TRUE,FALSE,TRUE
56245,FALSE,FALSE,FALSE
56246,FALSE,FALSE,FALSE
56252,FALSE,FALSE,FALSE
56256,FALSE,FALSE,FALSE
56257,TRUE,FALSE,TRUE
56258,FALSE,FALSE,FALSE
56266,TRUE,TRUE,FALSE
56267,TRUE,FALSE,TRUE
56275,FALSE,FALSE,FALSE
56276,FALSE,FALSE,FALSE
56280,FALSE,FALSE,FALSE
56281,FALSE,FALSE,FALSE
56285,FALSE,FALSE,FALSE
56286,FALSE,FALSE,FALSE
56288,TRUE,TRUE,FALSE
56291,FALSE,FALSE,FALSE
56292,FALSE,FALSE,FALSE
56296,FALSE,FALSE,FALSE
56302,FALSE,FALSE,FALSE
56305,FALSE,FALSE,FALSE
56309,FALSE,FALSE,FALSE
56311,TRUE,FALSE,TRUE
56318,FALSE,FALSE,FALSE
56322,FALSE,FALSE,FALSE
56324,FALSE,FALSE,FALSE
56326,FALSE,FALSE,FALSE
56329,FALSE,FALSE,FALSE
56333,FALSE,FALSE,FALSE
56345,FALSE,FALSE,FALSE
56360,FALSE,FALSE,FALSE
56363,FALSE,FALSE,FALSE
56364,FALSE,FALSE,FALSE
56383,FALSE,FALSE,FALSE
56386,FALSE,FALSE,FALSE
56390,FALSE,FALSE,FALSE
56392,FALSE,FALSE,FALSE
56404,FALSE,FALSE,FALSE
56405,FALSE,FALSE,FALSE
56407,FALSE,FALSE,FALSE
56418,TRUE,TRUE,FALSE
56429,TRUE,FALSE,TRUE
56432,FALSE,FALSE,FALSE
56436,FALSE,FALSE,FALSE
56438,TRUE,TRUE,FALSE
56439,FALSE,FALSE,FALSE
56442,FALSE,FALSE,FALSE
56449,FALSE,FALSE,FALSE
56454,FALSE,FALSE,FALSE
56458,TRUE,FALSE,TRUE
56463,TRUE,FALSE,TRUE
56468,FALSE,FALSE,FALSE
56471,FALSE,FALSE,FALSE
56479,FALSE,FALSE,FALSE
56481,FALSE,FALSE,FALSE
56486,TRUE,TRUE,FALSE
56489,FALSE,FALSE,FALSE
56494,TRUE,FALSE,TRUE
56503,TRUE,FALSE,TRUE
56514,FALSE,FALSE,FALSE
56521,FALSE,FALSE,FALSE
56522,FALSE,FALSE,FALSE
56523,FALSE,FALSE,FALSE
56524,FALSE,FALSE,FALSE
56528,FALSE,FALSE,FALSE
56532,FALSE,FALSE,FALSE
56533,TRUE,FALSE,TRUE
56540,FALSE,FALSE,FALSE
56541,FALSE,FALSE,FALSE
56543,TRUE,FALSE,TRUE
56550,FALSE,FALSE,FALSE
56551,FALSE,FALSE,FALSE
56556,TRUE,FALSE,TRUE
56562,FALSE,FALSE,FALSE
56563,TRUE,FALSE,TRUE
56582,TRUE,FALSE,TRUE
56583,FALSE,FALSE,FALSE
56591,FALSE,FALSE,FALSE
56596,TRUE,FALSE,TRUE
56597,FALSE,FALSE,FALSE
56622,FALSE,FALSE,FALSE
56627,TRUE,FALSE,TRUE
56629,FALSE,FALSE,FALSE
56631,TRUE,TRUE,FALSE
56633,TRUE,TRUE,FALSE
56639,FALSE,FALSE,FALSE
56651,FALSE,FALSE,FALSE
56658,FALSE,FALSE,FALSE
56669,TRUE,FALSE,TRUE
56670,FALSE,FALSE,FALSE
56675,FALSE,FALSE,FALSE
56676,FALSE,FALSE,FALSE
56687,FALSE,FALSE,FALSE
56692,FALSE,FALSE,FALSE
56693,FALSE,FALSE,FALSE
56698,FALSE,FALSE,FALSE
56700,FALSE,FALSE,FALSE
56703,TRUE,FALSE,TRUE
56708,TRUE,TRUE,FALSE
56711,FALSE,FALSE,FALSE
56713,FALSE,FALSE,FALSE
56724,TRUE,FALSE,TRUE
56727,TRUE,TRUE,FALSE
56728,TRUE,FALSE,TRUE
56729,FALSE,FALSE,FALSE
56733,FALSE,FALSE,FALSE
56747,FALSE,FALSE,FALSE
56753,FALSE,FALSE,FALSE
56770,TRUE,FALSE,TRUE
56776,FALSE,FALSE,FALSE
56778,TRUE,FALSE,TRUE
56784,FALSE,FALSE,FALSE
56790,TRUE,FALSE,TRUE
56793,FALSE,FALSE,FALSE
56794,FALSE,FALSE,FALSE
56804,FALSE,FALSE,FALSE
56812,FALSE,FALSE,FALSE
56818,FALSE,FALSE,FALSE
56829,FALSE,FALSE,FALSE
56847,FALSE,FALSE,FALSE
56855,FALSE,FALSE,FALSE
56856,FALSE,FALSE,FALSE
56867,FALSE,FALSE,FALSE
56873,FALSE,FALSE,FALSE
56913,TRUE,FALSE,TRUE
56921,FALSE,FALSE,FALSE
57103,FALSE,FALSE,FALSE
57111,TRUE,TRUE,TRUE
57124,FALSE,FALSE,FALSE
57129,FALSE,FALSE,FALSE
57133,FALSE,FALSE,FALSE
57135,FALSE,FALSE,FALSE
57137,FALSE,FALSE,FALSE
57156,FALSE,FALSE,FALSE
57168,FALSE,FALSE,FALSE
57173,FALSE,FALSE,FALSE
57181,FALSE,FALSE,FALSE
57185,FALSE,FALSE,FALSE
57225,FALSE,FALSE,FALSE
57246,TRUE,TRUE,FALSE
57263,FALSE,FALSE,FALSE
57269,FALSE,FALSE,FALSE
57271,FALSE,FALSE,FALSE
57276,FALSE,FALSE,FALSE
57305,FALSE,FALSE,FALSE
57320,TRUE,TRUE,FALSE
57321,FALSE,FALSE,FALSE
57324,TRUE,TRUE,FALSE
57327,FALSE,FALSE,FALSE
57332,FALSE,FALSE,FALSE
57334,FALSE,FALSE,FALSE
57353,FALSE,FALSE,FALSE
57356,TRUE,FALSE,TRUE
57359,FALSE,FALSE,FALSE
57360,FALSE,FALSE,FALSE
57363,TRUE,FALSE,TRUE
57365,FALSE,FALSE,FALSE
57367,FALSE,FALSE,FALSE
57368,FALSE,FALSE,FALSE
57372,FALSE,FALSE,FALSE
57377,FALSE,FALSE,FALSE
57381,TRUE,FALSE,TRUE
57385,FALSE,FALSE,FALSE
57387,FALSE,FALSE,FALSE
57390,FALSE,FALSE,FALSE
57399,FALSE,FALSE,FALSE
57416,FALSE,FALSE,FALSE
57423,FALSE,FALSE,FALSE
57429,FALSE,FALSE,FALSE
57431,FALSE,FALSE,FALSE
57433,FALSE,FALSE,FALSE
57434,FALSE,FALSE,FALSE
57435,FALSE,FALSE,FALSE
57436,FALSE,FALSE,FALSE
57450,FALSE,FALSE,FALSE
57455,TRUE,FALSE,TRUE
57458,FALSE,FALSE,FALSE
57461,TRUE,FALSE,TRUE
57472,TRUE,FALSE,TRUE
57477,FALSE,FALSE,FALSE
57489,TRUE,TRUE,FALSE
57491,FALSE,FALSE,FALSE
57492,TRUE,TRUE,FALSE
57494,TRUE,FALSE,TRUE
57499,TRUE,TRUE,FALSE
57504,FALSE,FALSE,FALSE
57508,FALSE,FALSE,FALSE
57512,FALSE,FALSE,FALSE
57516,FALSE,FALSE,FALSE
57518,FALSE,FALSE,FALSE
57519,TRUE,FALSE,TRUE
57520,TRUE,FALSE,TRUE
57521,FALSE,FALSE,FALSE
57523,FALSE,FALSE,FALSE
57524,TRUE,FALSE,TRUE
57528,FALSE,FALSE,FALSE
57529,FALSE,FALSE,FALSE
57531,FALSE,FALSE,FALSE
57534,FALSE,FALSE,FALSE
57536,FALSE,FALSE,FALSE
57539,FALSE,FALSE,FALSE
57541,FALSE,FALSE,FALSE
57544,FALSE,FALSE,FALSE
57548,TRUE,FALSE,TRUE
57551,TRUE,TRUE,FALSE
57552,TRUE,FALSE,TRUE
57557,FALSE,FALSE,FALSE
57582,FALSE,FALSE,FALSE
57583,FALSE,FALSE,FALSE
57585,FALSE,FALSE,FALSE
57586,TRUE,FALSE,TRUE
57597,FALSE,FALSE,FALSE
57602,FALSE,FALSE,FALSE
57609,TRUE,TRUE,FALSE
57614,FALSE,FALSE,FALSE
57624,FALSE,FALSE,FALSE
57628,FALSE,FALSE,FALSE
57629,FALSE,FALSE,FALSE
57631,FALSE,FALSE,FALSE
57636,FALSE,FALSE,FALSE
57641,TRUE,FALSE,TRUE
57646,TRUE,FALSE,TRUE
57647,FALSE,FALSE,FALSE
57655,FALSE,FALSE,FALSE
57657,FALSE,FALSE,FALSE
57666,FALSE,FALSE,FALSE
57670,TRUE,FALSE,TRUE
57679,FALSE,FALSE,FALSE
57682,FALSE,FALSE,FALSE
57685,FALSE,FALSE,FALSE
57686,FALSE,FALSE,FALSE
57688,TRUE,FALSE,TRUE
57689,FALSE,FALSE,FALSE
57691,FALSE,FALSE,FALSE
57695,FALSE,FALSE,FALSE
57702,FALSE,FALSE,FALSE
57709,TRUE,FALSE,TRUE
57715,FALSE,FALSE,FALSE
57716,FALSE,FALSE,FALSE
57722,TRUE,FALSE,TRUE
57723,FALSE,FALSE,FALSE
57727,FALSE,FALSE,FALSE
57729,FALSE,FALSE,FALSE
57732,FALSE,FALSE,FALSE
57733,TRUE,FALSE,TRUE
57734,FALSE,FALSE,FALSE
57736,FALSE,FALSE,FALSE
57738,FALSE,FALSE,FALSE
57740,FALSE,FALSE,FALSE
57743,FALSE,FALSE,FALSE
57744,FALSE,FALSE,FALSE
57753,FALSE,FALSE,FALSE
57764,FALSE,FALSE,FALSE
57769,FALSE,FALSE,FALSE
57770,FALSE,FALSE,FALSE
57771,FALSE,FALSE,FALSE
57774,FALSE,FALSE,FALSE
57775,FALSE,FALSE,FALSE
57777,FALSE,FALSE,FALSE
57779,FALSE,FALSE,FALSE
57787,FALSE,FALSE,FALSE
57790,FALSE,FALSE,FALSE
57791,FALSE,FALSE,FALSE
57792,FALSE,FALSE,FALSE
57793,FALSE,FALSE,FALSE
57799,TRUE,FALSE,TRUE
57801,TRUE,TRUE,FALSE
57802,FALSE,FALSE,FALSE
57809,FALSE,FALSE,FALSE
57811,FALSE,FALSE,FALSE
57821,TRUE,FALSE,TRUE
57824,FALSE,FALSE,FALSE
57828,TRUE,FALSE,TRUE
57831,FALSE,FALSE,FALSE
57834,FALSE,FALSE,FALSE
57835,TRUE,TRUE,FALSE
57842,TRUE,FALSE,TRUE
57845,FALSE,FALSE,FALSE
57846,FALSE,FALSE,FALSE
57847,FALSE,FALSE,FALSE
57851,FALSE,FALSE,FALSE
57859,TRUE,FALSE,TRUE
57861,FALSE,FALSE,FALSE
57865,TRUE,FALSE,TRUE
57868,FALSE,FALSE,FALSE
57870,FALSE,FALSE,FALSE
57874,FALSE,FALSE,FALSE
57875,TRUE,FALSE,TRUE
57878,FALSE,FALSE,FALSE
57883,TRUE,FALSE,TRUE
57886,FALSE,FALSE,FALSE
57887,FALSE,FALSE,FALSE
57889,FALSE,FALSE,FALSE
57901,FALSE,FALSE,FALSE
57904,TRUE,TRUE,FALSE
57910,FALSE,FALSE,FALSE
57911,FALSE,FALSE,FALSE
57913,FALSE,FALSE,FALSE
57917,FALSE,FALSE,FALSE
57920,FALSE,FALSE,FALSE
57925,FALSE,FALSE,FALSE
57933,FALSE,FALSE,FALSE
57935,TRUE,FALSE,TRUE
57941,FALSE,FALSE,FALSE
57943,FALSE,FALSE,FALSE
57945,TRUE,FALSE,TRUE
57951,TRUE,TRUE,FALSE
57955,FALSE,FALSE,FALSE
57956,FALSE,FALSE,FALSE
57961,TRUE,FALSE,TRUE
57965,FALSE,FALSE,FALSE
57966,FALSE,FALSE,FALSE
57967,FALSE,FALSE,FALSE
57969,FALSE,FALSE,FALSE
57970,TRUE,FALSE,TRUE
57971,FALSE,FALSE,FALSE
57982,FALSE,FALSE,FALSE
57991,TRUE,FALSE,TRUE
57992,FALSE,FALSE,FALSE
58000,FALSE,FALSE,FALSE
58001,FALSE,FALSE,FALSE
58002,TRUE,FALSE,TRUE
58006,FALSE,FALSE,FALSE
58007,FALSE,FALSE,FALSE
58014,FALSE,FALSE,FALSE
58021,FALSE,FALSE,FALSE
58022,FALSE,FALSE,FALSE
58023,FALSE,FALSE,FALSE
58026,FALSE,FALSE,FALSE
58029,TRUE,FALSE,TRUE
58033,TRUE,FALSE,TRUE
58036,FALSE,FALSE,FALSE
58042,FALSE,FALSE,FALSE
58043,FALSE,FALSE,FALSE
58048,FALSE,FALSE,FALSE
58050,TRUE,FALSE,TRUE
58054,FALSE,FALSE,FALSE
58056,FALSE,FALSE,FALSE
58059,FALSE,FALSE,FALSE
58060,FALSE,FALSE,FALSE
58061,FALSE,FALSE,FALSE
58064,FALSE,FALSE,FALSE
58067,FALSE,FALSE,FALSE
58070,FALSE,FALSE,FALSE
58074,FALSE,FALSE,FALSE
58076,TRUE,FALSE,TRUE
58080,FALSE,FALSE,FALSE
58081,TRUE,TRUE,FALSE
58083,TRUE,TRUE,FALSE
58087,FALSE,FALSE,FALSE
58089,FALSE,FALSE,FALSE
58106,FALSE,FALSE,FALSE
58110,FALSE,FALSE,FALSE
58111,FALSE,FALSE,FALSE
58118,TRUE,FALSE,TRUE
58119,FALSE,FALSE,FALSE
58123,FALSE,FALSE,FALSE
58124,FALSE,FALSE,FALSE
58136,FALSE,FALSE,FALSE
58145,FALSE,FALSE,FALSE
58148,FALSE,FALSE,FALSE
58149,TRUE,TRUE,FALSE
58153,FALSE,FALSE,FALSE
58155,FALSE,FALSE,FALSE
58159,FALSE,FALSE,FALSE
58167,FALSE,FALSE,FALSE
58173,FALSE,FALSE,FALSE
58177,FALSE,FALSE,FALSE
58178,FALSE,FALSE,FALSE
58182,FALSE,FALSE,FALSE
58187,FALSE,FALSE,FALSE
58193,FALSE,FALSE,FALSE
58196,TRUE,FALSE,TRUE
58199,FALSE,FALSE,FALSE
58200,FALSE,FALSE,FALSE
58214,FALSE,FALSE,FALSE
58215,FALSE,FALSE,FALSE
58216,TRUE,FALSE,TRUE
58217,FALSE,FALSE,FALSE
58225,FALSE,FALSE,FALSE
58228,FALSE,FALSE,FALSE
58230,FALSE,FALSE,FALSE
58231,FALSE,FALSE,FALSE
58232,FALSE,FALSE,FALSE
58241,TRUE,TRUE,FALSE
58245,FALSE,FALSE,FALSE
58255,FALSE,FALSE,FALSE
58257,FALSE,FALSE,FALSE
58258,FALSE,FALSE,FALSE
58264,FALSE,FALSE,FALSE
58266,FALSE,FALSE,FALSE
58267,FALSE,FALSE,FALSE
58270,FALSE,FALSE,FALSE
58278,FALSE,FALSE,FALSE
58283,FALSE,FALSE,FALSE
58284,FALSE,FALSE,FALSE
58289,FALSE,FALSE,FALSE
58300,FALSE,FALSE,FALSE
58309,FALSE,FALSE,FALSE
58312,FALSE,FALSE,FALSE
58315,FALSE,FALSE,FALSE
58317,TRUE,TRUE,FALSE
58319,TRUE,FALSE,TRUE
58320,FALSE,FALSE,FALSE
58322,FALSE,FALSE,FALSE
58324,FALSE,FALSE,FALSE
58328,TRUE,FALSE,TRUE
58338,FALSE,FALSE,FALSE
58343,FALSE,FALSE,FALSE
58350,TRUE,FALSE,TRUE
58360,FALSE,FALSE,FALSE
58362,TRUE,TRUE,FALSE
58369,FALSE,FALSE,FALSE
58370,TRUE,FALSE,TRUE
58371,FALSE,FALSE,FALSE
58385,TRUE,TRUE,FALSE
58389,TRUE,FALSE,TRUE
58391,FALSE,FALSE,FALSE
58394,FALSE,FALSE,FALSE
58397,FALSE,FALSE,FALSE
58405,FALSE,FALSE,FALSE
58413,FALSE,FALSE,FALSE
58414,FALSE,FALSE,FALSE
58415,FALSE,FALSE,FALSE
58422,FALSE,FALSE,FALSE
58427,FALSE,FALSE,FALSE
58432,FALSE,FALSE,FALSE
58434,TRUE,TRUE,FALSE
58436,FALSE,FALSE,FALSE
58440,FALSE,FALSE,FALSE
58441,FALSE,FALSE,FALSE
58443,FALSE,FALSE,FALSE
58444,FALSE,FALSE,FALSE
58450,FALSE,FALSE,FALSE
58451,FALSE,FALSE,FALSE
58455,FALSE,FALSE,FALSE
58456,TRUE,FALSE,TRUE
58461,FALSE,FALSE,FALSE
58463,FALSE,FALSE,FALSE
58464,FALSE,FALSE,FALSE
58470,FALSE,FALSE,FALSE
58473,FALSE,FALSE,FALSE
58475,TRUE,TRUE,FALSE
58478,TRUE,FALSE,TRUE
58482,TRUE,FALSE,TRUE
58483,FALSE,FALSE,FALSE
58497,FALSE,FALSE,FALSE
58502,FALSE,FALSE,FALSE
58508,TRUE,TRUE,FALSE
58511,FALSE,FALSE,FALSE
58513,FALSE,FALSE,FALSE
58514,FALSE,FALSE,FALSE
58518,FALSE,FALSE,FALSE
58519,FALSE,FALSE,FALSE
58521,FALSE,FALSE,FALSE
58527,TRUE,TRUE,FALSE
58536,FALSE,FALSE,FALSE
58537,FALSE,FALSE,FALSE
58538,FALSE,FALSE,FALSE
58549,TRUE,FALSE,TRUE
58550,FALSE,FALSE,FALSE
58562,FALSE,FALSE,FALSE
58565,FALSE,FALSE,FALSE
58567,FALSE,FALSE,FALSE
58570,TRUE,FALSE,TRUE
58571,FALSE,FALSE,FALSE
58574,FALSE,FALSE,FALSE
58575,FALSE,FALSE,FALSE
58584,FALSE,FALSE,FALSE
58585,TRUE,FALSE,TRUE
58589,FALSE,FALSE,FALSE
58590,FALSE,FALSE,FALSE
58598,FALSE,FALSE,FALSE
58600,TRUE,TRUE,FALSE
58602,FALSE,FALSE,FALSE
58612,FALSE,FALSE,FALSE
58613,FALSE,FALSE,FALSE
58619,FALSE,FALSE,FALSE
58631,TRUE,FALSE,TRUE
58634,TRUE,FALSE,TRUE
58638,FALSE,FALSE,FALSE
58639,TRUE,TRUE,FALSE
58642,FALSE,FALSE,FALSE
58643,FALSE,FALSE,FALSE
58656,FALSE,FALSE,FALSE
58659,FALSE,FALSE,FALSE
58660,TRUE,FALSE,TRUE
58663,FALSE,FALSE,FALSE
58667,FALSE,FALSE,FALSE
58671,FALSE,FALSE,FALSE
58675,TRUE,FALSE,TRUE
58676,FALSE,FALSE,FALSE
58680,FALSE,FALSE,FALSE
58682,FALSE,FALSE,FALSE
58683,FALSE,FALSE,FALSE
58684,TRUE,FALSE,TRUE
58685,FALSE,FALSE,FALSE
58686,FALSE,FALSE,FALSE
58690,TRUE,FALSE,TRUE
58692,TRUE,FALSE,TRUE
58701,TRUE,FALSE,TRUE
58706,FALSE,FALSE,FALSE
58729,FALSE,FALSE,FALSE
58735,FALSE,FALSE,FALSE
58743,FALSE,FALSE,FALSE
58744,FALSE,FALSE,FALSE
58748,TRUE,FALSE,TRUE
58754,FALSE,FALSE,FALSE
58756,TRUE,FALSE,TRUE
58759,FALSE,FALSE,FALSE
58762,FALSE,FALSE,FALSE
58763,TRUE,TRUE,FALSE
58765,FALSE,FALSE,FALSE
58766,FALSE,FALSE,FALSE
58767,FALSE,FALSE,FALSE
58770,FALSE,FALSE,FALSE
58775,FALSE,FALSE,FALSE
58780,FALSE,FALSE,FALSE
58781,FALSE,FALSE,FALSE
58786,FALSE,FALSE,FALSE
58789,FALSE,FALSE,FALSE
58797,FALSE,FALSE,FALSE
58798,TRUE,TRUE,FALSE
58802,FALSE,FALSE,FALSE
58804,FALSE,FALSE,FALSE
58808,TRUE,FALSE,TRUE
58810,FALSE,FALSE,FALSE
58813,FALSE,FALSE,FALSE
58818,FALSE,FALSE,FALSE
58823,FALSE,FALSE,FALSE
58826,FALSE,FALSE,FALSE
58829,FALSE,FALSE,FALSE
58830,FALSE,FALSE,FALSE
58837,FALSE,FALSE,FALSE
58838,TRUE,FALSE,TRUE
58839,FALSE,FALSE,FALSE
58840,FALSE,FALSE,FALSE
58841,FALSE,FALSE,FALSE
58845,FALSE,FALSE,FALSE
58847,TRUE,TRUE,FALSE
58852,TRUE,FALSE,TRUE
58867,FALSE,FALSE,FALSE
58869,TRUE,FALSE,TRUE
58871,FALSE,FALSE,FALSE
58873,FALSE,FALSE,FALSE
58878,FALSE,FALSE,FALSE
58880,FALSE,FALSE,FALSE
58889,FALSE,FALSE,FALSE
58892,TRUE,FALSE,TRUE
58898,FALSE,FALSE,FALSE
58899,FALSE,FALSE,FALSE
58901,FALSE,FALSE,FALSE
58906,FALSE,FALSE,FALSE
58913,FALSE,FALSE,FALSE
58914,FALSE,FALSE,FALSE
58919,FALSE,FALSE,FALSE
58920,FALSE,FALSE,FALSE
58924,FALSE,FALSE,FALSE
58931,FALSE,FALSE,FALSE
58932,FALSE,FALSE,FALSE
58935,TRUE,TRUE,FALSE
58949,FALSE,FALSE,FALSE
58953,FALSE,FALSE,FALSE
58962,FALSE,FALSE,FALSE
58967,FALSE,FALSE,FALSE
58972,FALSE,FALSE,FALSE
58973,FALSE,FALSE,FALSE
58978,FALSE,FALSE,FALSE
58982,FALSE,FALSE,FALSE
58986,FALSE,FALSE,FALSE
58987,FALSE,FALSE,FALSE
58989,FALSE,FALSE,FALSE
58990,FALSE,FALSE,FALSE
58991,FALSE,FALSE,FALSE
58999,FALSE,FALSE,FALSE
59005,FALSE,FALSE,FALSE
59008,FALSE,FALSE,FALSE
59010,TRUE,FALSE,TRUE
59016,FALSE,FALSE,FALSE
59021,FALSE,FALSE,FALSE
59027,TRUE,TRUE,FALSE
59029,FALSE,FALSE,FALSE
59032,TRUE,TRUE,FALSE
59034,TRUE,TRUE,FALSE
59040,FALSE,FALSE,FALSE
59044,FALSE,FALSE,FALSE
59049,FALSE,FALSE,FALSE
59050,FALSE,FALSE,FALSE
59054,FALSE,FALSE,FALSE
59056,FALSE,FALSE,FALSE
59066,FALSE,FALSE,FALSE
59067,FALSE,FALSE,FALSE
59069,FALSE,FALSE,FALSE
59070,FALSE,FALSE,FALSE
59076,FALSE,FALSE,FALSE
59084,FALSE,FALSE,FALSE
59085,FALSE,FALSE,FALSE
59088,FALSE,FALSE,FALSE
59089,FALSE,FALSE,FALSE
59096,FALSE,FALSE,FALSE
59102,FALSE,FALSE,FALSE
59103,FALSE,FALSE,FALSE
59107,FALSE,FALSE,FALSE
59108,FALSE,FALSE,FALSE
59112,FALSE,FALSE,FALSE
59114,TRUE,TRUE,FALSE
59115,FALSE,FALSE,FALSE
59117,FALSE,FALSE,FALSE
59118,FALSE,FALSE,FALSE
59119,FALSE,FALSE,FALSE
59130,FALSE,FALSE,FALSE
59136,FALSE,FALSE,FALSE
59137,FALSE,FALSE,FALSE
59141,TRUE,FALSE,TRUE
59142,FALSE,FALSE,FALSE
59145,FALSE,FALSE,FALSE
59148,FALSE,FALSE,FALSE
59149,FALSE,FALSE,FALSE
59152,FALSE,FALSE,FALSE
59156,FALSE,FALSE,FALSE
59166,FALSE,FALSE,FALSE
59167,FALSE,FALSE,FALSE
59170,FALSE,FALSE,FALSE
59173,FALSE,FALSE,FALSE
59179,FALSE,FALSE,FALSE
59182,FALSE,FALSE,FALSE
59183,FALSE,FALSE,FALSE
